id,subject,book_id
11511,Teachers -- Juvenile fiction,20132
2576,Impostors and imposture -- Fiction,40907
2849,Adventure stories,40907
5459,Prussia (Germany) -- Fiction,40907
3004,Boys -- Juvenile fiction,21295
3564,Treasure troves -- Juvenile fiction,21295
3960,Adventure and adventurers -- Juvenile fiction,21295
9116,Smugglers -- Juvenile fiction,21295
2849,Adventure stories,47491
5329,Automobiles -- Juvenile fiction,47491
6414,Dime novels,47491
8355,Arizona -- Juvenile fiction,47491
22883,Actors -- Juvenile fiction,47491
26919,Mechanics -- Juvenile fiction,47491
2849,Adventure stories,50652
3568,Fathers and sons -- Juvenile fiction,50652
13573,British -- Italy -- Venice -- Juvenile fiction,50652
13574,Venice (Italy) -- History -- Juvenile fiction,50652
2495,Schools -- Juvenile fiction,56235
2849,Adventure stories,56235
3388,Sailing -- Juvenile fiction,56235
3961,Voyages and travels -- Juvenile fiction,56235
4257,Survival skills -- Juvenile fiction,56235
11173,Boarding school students -- Juvenile fiction,56235
31974,Grand Pré (N.S.) -- Juvenile fiction,56235
2849,Adventure stories,43266
11719,Brazil -- Juvenile fiction,43266
1699,Inheritance and succession -- Fiction,40034
2849,Adventure stories,40034
3368,Princesses -- Fiction,40034
3969,Americans -- Foreign countries -- Fiction,40034
4259,Kings and rulers -- Fiction,40034
17970,Imaginary places -- Fiction,40034
2849,Adventure stories,39255
3567,Africa -- Juvenile fiction,39255
11020,Explorers -- Juvenile fiction,39255
2849,Adventure stories,49158
5232,Voyages and travels -- Fiction,49158
28526,Natural history -- Oceania -- Fiction,49158
28527,Oceania -- Description and travel -- Fiction,49158
2849,Adventure stories,45870
2966,Friendship -- Juvenile fiction,45870
4280,Gold mines and mining -- Juvenile fiction,45870
5791,Household employees -- Juvenile fiction,45870
6271,Artists -- Juvenile fiction,45870
11744,Gold miners -- Juvenile fiction,45870
12260,Swindlers and swindling -- Juvenile fiction,45870
26810,British Columbia -- History -- Juvenile fiction,45870
26811,Cariboo (B.C. : Regional district) -- Gold discoveries -- Juvenile fiction,45870
26812,Gold dredging -- Juvenile fiction,45870
36,Science fiction,35426
2849,Adventure stories,35426
8354,Antarctica -- Discovery and exploration -- Fiction,35426
1739,Australia -- Juvenile fiction,38277
2849,Adventure stories,38277
2930,Twins -- Juvenile fiction,38277
2966,Friendship -- Juvenile fiction,38277
3558,Brothers and sisters -- Juvenile fiction,38277
3961,Voyages and travels -- Juvenile fiction,38277
4256,Sailors -- Juvenile fiction,38277
6150,Farm life -- Juvenile fiction,38277
11135,Sick children -- Juvenile fiction,38277
11145,Courtship -- Juvenile fiction,38277
11508,Parent and child -- Juvenile fiction,38277
22692,Gentry -- Juvenile fiction,38277
320,Scotland -- History -- 18th century -- Fiction,30870
2849,Adventure stories,30870
2849,Adventure stories,52979
3275,Rescues -- Fiction,52979
29996,"Spanish Succession, War of, 1701-1714 -- Fiction",52979
3358,Camping -- Juvenile fiction,34668
3565,Brothers -- Juvenile fiction,34668
3960,Adventure and adventurers -- Juvenile fiction,34668
4254,Natural history -- Juvenile fiction,34668
5462,Wilderness survival -- Juvenile fiction,34668
7264,National characteristics -- Juvenile fiction,34668
9069,Outdoor life -- Juvenile fiction,34668
20718,"Africa, Southern -- Description and travel -- Juvenile fiction",34668
20719,Big game animals -- Juvenile fiction,34668
20720,"Big game hunting -- Africa, Southern -- Juvenile fiction",34668
3960,Adventure and adventurers -- Juvenile fiction,24565
3978,Seafaring life -- Juvenile fiction,24565
293,Western stories,7510
2487,Love stories,7510
2849,Adventure stories,7510
3135,Frontier and pioneer life -- West (U.S.) -- Fiction,7510
12628,"United States -- History -- Civil War, 1861-1865 -- Veterans -- Fiction",7510
5197,Voyages and travels -- Periodicals,52408
13190,English periodicals,52408
27373,Adventure stories -- Periodicals,52408
28658,"History, Modern -- 20th century -- Periodicals",52408
1415,Children's stories,18076
3960,Adventure and adventurers -- Juvenile fiction,18076
60,Historical fiction,54808
2849,Adventure stories,54808
20715,"France -- History -- Louis XV, 1715-1774 -- Fiction",54808
2849,Adventure stories,37673
2925,High school students -- Juvenile fiction,37673
3004,Boys -- Juvenile fiction,37673
3570,New York (N.Y.) -- Juvenile fiction,37673
1699,Inheritance and succession -- Fiction,58638
2849,Adventure stories,58638
2905,England -- Social life and customs -- 18th century -- Fiction,58638
7508,Mystery fiction,58638
2828,Ireland -- Fiction,29100
2849,Adventure stories,29100
1414,Conduct of life -- Juvenile fiction,43067
2849,Adventure stories,43067
2966,Friendship -- Juvenile fiction,43067
3558,Brothers and sisters -- Juvenile fiction,43067
3961,Voyages and travels -- Juvenile fiction,43067
4256,Sailors -- Juvenile fiction,43067
4636,Cruelty -- Juvenile fiction,43067
7834,Youth -- Conduct of life -- Juvenile fiction,43067
8309,Mexico -- Juvenile fiction,43067
11064,Courage -- Juvenile fiction,43067
12252,Youth and death -- Juvenile fiction,43067
23282,Apache Indians -- Juvenile fiction,43067
2849,Adventure stories,21571
61,Tarzan (Fictitious character) -- Fiction,54307
138,Fantasy fiction,54307
2849,Adventure stories,54307
2849,Adventure stories,58627
4826,Submarines (Ships) -- Juvenile fiction,58627
24829,Belize -- Juvenile fiction,58627
3565,Brothers -- Juvenile fiction,21239
3960,Adventure and adventurers -- Juvenile fiction,21239
4257,Survival skills -- Juvenile fiction,21239
10472,Hunting -- Juvenile fiction,21239
11980,Botanists -- Juvenile fiction,21239
11981,East Indians -- Juvenile fiction,21239
11982,Himalaya Mountains -- Juvenile fiction,21239
88,Christian life -- Juvenile fiction,9968
1414,Conduct of life -- Juvenile fiction,9968
2849,Adventure stories,9968
2966,Friendship -- Juvenile fiction,9968
3254,Hunting -- Fiction,9968
4671,Canada -- Juvenile fiction,9968
7834,Youth -- Conduct of life -- Juvenile fiction,9968
8375,Mothers and sons -- Juvenile fiction,9968
9069,Outdoor life -- Juvenile fiction,9968
12252,Youth and death -- Juvenile fiction,9968
16552,Logging -- Juvenile fiction,9968
16553,Lumber camps -- Juvenile fiction,9968
130,Africa -- Fiction,32909
2849,Adventure stories,32909
130,Africa -- Fiction,20815
2849,Adventure stories,20815
3173,Man-woman relationships -- Fiction,20815
5219,France. Armée. Légion étrangère -- Fiction,20815
2540,Young men -- Fiction,10690
2849,Adventure stories,10690
12558,Tramps -- Fiction,10690
2849,Adventure stories,26540
5920,Boy Scouts of America -- Juvenile fiction,26540
2849,Adventure stories,33232
2966,Friendship -- Juvenile fiction,33232
3961,Voyages and travels -- Juvenile fiction,33232
7411,Young men -- Juvenile fiction,33232
16237,Panama Canal (Panama) -- History -- Juvenile fiction,33232
2849,Adventure stories,8572
7508,Mystery fiction,8572
104,England -- Social life and customs -- 19th century -- Fiction,39138
2849,Adventure stories,39138
3173,Man-woman relationships -- Fiction,39138
5506,Elopement -- Fiction,39138
2486,Ship captains -- Fiction,29462
2849,Adventure stories,29462
11837,Islands of the Pacific -- Fiction,29462
2487,Love stories,31518
2849,Adventure stories,31518
3297,Europe -- Fiction,31518
3368,Princesses -- Fiction,31518
6688,Americans -- Europe -- Fiction,31518
1008,Animals -- Juvenile fiction,55730
1414,Conduct of life -- Juvenile fiction,55730
2496,Children -- Conduct of life -- Juvenile fiction,55730
2849,Adventure stories,55730
2917,Fishing -- Juvenile fiction,55730
3358,Camping -- Juvenile fiction,55730
4254,Natural history -- Juvenile fiction,55730
4990,Uncles -- Juvenile fiction,55730
9069,Outdoor life -- Juvenile fiction,55730
2849,Adventure stories,50080
4826,Submarines (Ships) -- Juvenile fiction,50080
6414,Dime novels,50080
26919,Mechanics -- Juvenile fiction,50080
26920,Chile -- Juvenile fiction,50080
2716,Ghost stories,47633
2849,Adventure stories,47633
3004,Boys -- Juvenile fiction,47633
4709,Mystery and detective stories,47633
6295,Smuggling -- Juvenile fiction,47633
9116,Smugglers -- Juvenile fiction,47633
20030,Haunted houses -- Juvenile fiction,47633
20910,Apparitions -- Juvenile fiction,47633
27687,Mining camps -- Juvenile fiction,47633
2849,Adventure stories,5770
3565,Brothers -- Juvenile fiction,5770
3567,Africa -- Juvenile fiction,5770
3568,Fathers and sons -- Juvenile fiction,5770
3569,Missing persons -- Juvenile fiction,5770
2849,Adventure stories,14882
3961,Voyages and travels -- Juvenile fiction,14882
11019,Polar regions -- Juvenile fiction,14882
115,Sea stories,10988
2849,Adventure stories,10988
3243,Pirates -- Fiction,10988
4956,Journalists -- Fiction,10988
2849,Adventure stories,41982
3339,Vacations -- Juvenile fiction,41982
3358,Camping -- Juvenile fiction,41982
9069,Outdoor life -- Juvenile fiction,41982
2849,Adventure stories,44632
3539,Artists -- Fiction,44632
5704,Oceania -- Fiction,44632
2849,Adventure stories,43670
3004,Boys -- Juvenile fiction,43670
3564,Treasure troves -- Juvenile fiction,43670
25,Fiction,4929
2849,Adventure stories,4929
3960,Adventure and adventurers -- Juvenile fiction,17056
4826,Submarines (Ships) -- Juvenile fiction,17056
7575,United States. Navy -- Juvenile fiction,17056
13482,Annapolis (Md.) -- Juvenile fiction,17056
808,War stories,21705
3960,Adventure and adventurers -- Juvenile fiction,21705
11771,Turkey -- Juvenile fiction,21705
1414,Conduct of life -- Juvenile fiction,25577
2849,Adventure stories,25577
3388,Sailing -- Juvenile fiction,25577
3979,Ship captains -- Juvenile fiction,25577
2849,Adventure stories,33753
14937,Huguenots -- Juvenile fiction,33753
20262,Acadia -- Juvenile fiction,33753
2849,Adventure stories,54647
8303,Inventions -- Juvenile fiction,54647
31250,Panama -- Juvenile fiction,54647
36,Science fiction,48460
2849,Adventure stories,48460
6593,Earth (Planet) -- Core -- Fiction,48460
12294,"Voyages, Imaginary -- Fiction",48460
1008,Animals -- Juvenile fiction,54954
1414,Conduct of life -- Juvenile fiction,54954
2849,Adventure stories,54954
3567,Africa -- Juvenile fiction,54954
3961,Voyages and travels -- Juvenile fiction,54954
4254,Natural history -- Juvenile fiction,54954
7834,Youth -- Conduct of life -- Juvenile fiction,54954
10472,Hunting -- Juvenile fiction,54954
11064,Courage -- Juvenile fiction,54954
11988,Museums -- Juvenile fiction,54954
31370,Landlords -- Juvenile fiction,54954
1414,Conduct of life -- Juvenile fiction,42101
2849,Adventure stories,42101
3958,Indians of North America -- Juvenile fiction,42101
4257,Survival skills -- Juvenile fiction,42101
5166,Cousins -- Juvenile fiction,42101
7834,Youth -- Conduct of life -- Juvenile fiction,42101
11735,Hunters -- Juvenile fiction,42101
11778,Trappers -- Juvenile fiction,42101
1414,Conduct of life -- Juvenile fiction,21316
3960,Adventure and adventurers -- Juvenile fiction,21316
3961,Voyages and travels -- Juvenile fiction,21316
5784,Escapes -- Juvenile fiction,21316
11250,Fatherless families -- Juvenile fiction,21316
11722,Impressment -- Juvenile fiction,21316
11858,Prisoners -- Juvenile fiction,21316
11933,Maori (New Zealand people) -- Juvenile fiction,21316
11934,New Zealand -- Juvenile fiction,21316
1278,City and town life -- Fiction,56847
2849,Adventure stories,56847
9229,Staffordshire (England) -- Fiction,56847
2487,Love stories,38670
2849,Adventure stories,38670
6496,Salvage -- Fiction,38670
6558,"Africa, West -- Fiction",38670
917,Dogs -- Juvenile fiction,55402
1414,Conduct of life -- Juvenile fiction,55402
2849,Adventure stories,55402
2930,Twins -- Juvenile fiction,55402
2966,Friendship -- Juvenile fiction,55402
3355,Family -- Juvenile fiction,55402
3565,Brothers -- Juvenile fiction,55402
3958,Indians of North America -- Juvenile fiction,55402
5166,Cousins -- Juvenile fiction,55402
6056,Christmas -- Juvenile fiction,55402
7834,Youth -- Conduct of life -- Juvenile fiction,55402
10472,Hunting -- Juvenile fiction,55402
11672,Turkeys -- Juvenile fiction,55402
2849,Adventure stories,46075
6414,Dime novels,46075
8305,Motorcycles -- Juvenile fiction,46075
10307,Inventors -- Juvenile fiction,46075
26919,Mechanics -- Juvenile fiction,46075
2487,Love stories,46769
2849,Adventure stories,46769
19338,Scotland -- History -- 17th century -- Fiction,46769
27071,Covenanters -- Scotland -- Fiction,46769
2966,Friendship -- Juvenile fiction,21301
3378,Birds -- Juvenile fiction,21301
3388,Sailing -- Juvenile fiction,21301
3960,Adventure and adventurers -- Juvenile fiction,21301
3961,Voyages and travels -- Juvenile fiction,21301
3979,Ship captains -- Juvenile fiction,21301
4255,Rescues -- Juvenile fiction,21301
9340,Physicians -- Juvenile fiction,21301
10472,Hunting -- Juvenile fiction,21301
11913,Sick -- Juvenile fiction,21301
11947,Papua -- Juvenile fiction,21301
808,War stories,6015
2687,Soldiers -- Fiction,6015
2849,Adventure stories,6015
17537,United States Military Academy -- Fiction,6015
17538,Central America -- Fiction,6015
3564,Treasure troves -- Juvenile fiction,24909
3960,Adventure and adventurers -- Juvenile fiction,24909
2501,Canada -- Fiction,23662
2849,Adventure stories,23662
2849,Adventure stories,21719
8366,Soldiers -- Juvenile fiction,21719
11754,Sudan -- Juvenile fiction,21719
115,Sea stories,24999
5439,"Adventure stories, Australian",24999
5440,Pacific Area -- Social life and customs -- Fiction,24999
1414,Conduct of life -- Juvenile fiction,53859
2849,Adventure stories,53859
2966,Friendship -- Juvenile fiction,53859
7834,Youth -- Conduct of life -- Juvenile fiction,53859
8366,Soldiers -- Juvenile fiction,53859
11064,Courage -- Juvenile fiction,53859
12252,Youth and death -- Juvenile fiction,53859
12638,War -- Juvenile fiction,53859
30860,"Spain -- History -- Carlist War, 1833-1840 -- Juvenile fiction",53859
185,Orphans -- Juvenile fiction,21364
1414,Conduct of life -- Juvenile fiction,21364
2849,Adventure stories,21364
2966,Friendship -- Juvenile fiction,21364
3961,Voyages and travels -- Juvenile fiction,21364
4254,Natural history -- Juvenile fiction,21364
4990,Uncles -- Juvenile fiction,21364
11050,Kings and rulers -- Juvenile fiction,21364
11911,India -- Juvenile fiction,21364
2501,Canada -- Fiction,41962
2849,Adventure stories,41962
88,Christian life -- Juvenile fiction,37732
3568,Fathers and sons -- Juvenile fiction,37732
3960,Adventure and adventurers -- Juvenile fiction,37732
4257,Survival skills -- Juvenile fiction,37732
11064,Courage -- Juvenile fiction,37732
11168,Robinsonades,37732
22340,Guyana -- Juvenile fiction,37732
22341,Blacks -- Guyana -- Juvenile fiction,37732
60,Historical fiction,37885
725,"France -- History -- Louis XIII, 1610-1643 -- Fiction",37885
2822,Adventure and adventurers -- Fiction,37885
3246,Swordsmen -- Fiction,37885
3960,Adventure and adventurers -- Juvenile fiction,21478
4257,Survival skills -- Juvenile fiction,21478
4671,Canada -- Juvenile fiction,21478
11070,Indians of North America -- Canada -- Juvenile fiction,21478
11717,Fur traders -- Juvenile fiction,21478
11758,"Northwest, Canadian -- Juvenile fiction",21478
1701,Fathers and sons -- Fiction,22086
2849,Adventure stories,22086
3263,"Dantès, Edmond (Fictitious character) -- Fiction",22086
2849,Adventure stories,45613
4256,Sailors -- Juvenile fiction,45613
7575,United States. Navy -- Juvenile fiction,45613
26680,Naval art and science -- Juvenile fiction,45613
115,Sea stories,19649
